date,store,promo,holiday,year,month,day,dayofweek,is_weekend,sales,prediction
2022-02-05,3,0,0,2022,2,5,5,1,166.41,184.7547776618303
2023-05-21,4,0,0,2023,5,21,6,1,218.52,205.75032825129165
2023-07-22,3,1,0,2023,7,22,5,1,231.46,241.77621174133674
2022-05-19,8,0,0,2022,5,19,3,0,218.36,212.3240466488569
2022-12-20,8,0,0,2022,12,20,1,0,233.09,227.08591539228655
2023-01-14,4,0,1,2023,1,14,5,1,251.42,241.5769395725947
2022-03-06,1,1,0,2022,3,6,6,1,229.31,214.9767470185252
2022-08-23,6,1,0,2022,8,23,1,0,266.84,251.6368242104727
2023-08-26,3,0,0,2023,8,26,5,1,201.96,212.10827994879946
2022-06-16,8,0,0,2022,6,16,3,0,208.04,213.85957546182908
2023-05-08,1,0,0,2023,5,8,0,0,225.26,234.6975987629121
2023-01-15,1,0,0,2023,1,15,6,1,204.08,198.8425581962365
2023-05-07,9,0,1,2023,5,7,6,1,250.49,246.98856263676862
2023-04-25,7,0,1,2023,4,25,1,0,285.92,272.6489390768256
2023-06-05,9,0,0,2023,6,5,0,0,243.23,238.27487371768802
2022-12-10,6,0,0,2022,12,10,5,1,203.1,200.87572059468948
2023-05-23,7,0,0,2023,5,23,1,0,241.97,234.22232484294364
2022-12-13,2,0,0,2022,12,13,1,0,226.87,225.55460578593193
2022-05-29,2,0,0,2022,5,29,6,1,166.88,187.0995623066774
2022-12-04,1,1,0,2022,12,4,6,1,238.25,228.79650633523852
2022-10-21,10,1,0,2022,10,21,4,0,223.65,249.70900432833878
2023-08-23,9,0,0,2023,8,23,2,0,269.61,237.33276429097168
2022-10-14,2,0,0,2022,10,14,4,0,198.33,216.46379758102557
2023-06-30,2,1,0,2023,6,30,4,0,244.64,259.6654723438187
2022-05-29,6,0,0,2022,5,29,6,1,202.55,188.1204353775829
2022-06-21,7,0,0,2022,6,21,1,0,225.54,217.61752424675797
2023-02-27,5,0,0,2023,2,27,0,0,221.92,231.1118853949156
2023-06-16,7,0,0,2023,6,16,4,0,218.09,229.7381030769393
2023-07-28,9,0,1,2023,7,28,4,0,275.92,271.7462114722075
2022-09-23,2,1,0,2022,9,23,4,0,225.04,246.13172937356285
2023-06-06,3,0,0,2023,6,6,1,0,239.48,234.73698058501031
2023-10-10,6,0,0,2023,10,10,1,0,257.11,241.6447506400582
2022-06-11,1,1,0,2022,6,11,5,1,229.31,221.58991698375758
2023-07-20,8,0,0,2023,7,20,3,0,235.88,233.53543368395185
2022-10-31,10,1,0,2022,10,31,0,0,227.55,257.7353384336384
2023-12-07,9,0,0,2023,12,7,3,0,259.71,241.46829601651552
2023-02-23,7,0,0,2023,2,23,3,0,227.68,225.60257135138818
2022-02-10,3,0,0,2022,2,10,3,0,191.08,206.4413688713248
2022-07-13,6,0,1,2022,7,13,2,0,279.25,256.85339431251487
2022-04-26,8,0,0,2022,4,26,1,0,209.8,214.80168488854542
2023-02-28,4,0,0,2023,2,28,1,0,246.19,228.85008360086067
2023-06-26,5,0,0,2023,6,26,0,0,216.2,237.25400064678252
2022-10-19,2,0,0,2022,10,19,2,0,217.98,220.47696463367174
2022-06-03,5,0,1,2022,6,3,4,0,239.08,251.04948017917923
2022-10-21,6,0,0,2022,10,21,4,0,218.86,217.4846706519238
2022-05-06,3,0,0,2022,5,6,4,0,183.82,209.04137178391102
2023-05-11,3,0,0,2023,5,11,3,0,227.47,229.18828471939196
2022-08-21,5,0,0,2022,8,21,6,1,187.58,192.47180354876036
2023-05-25,9,0,0,2023,5,25,3,0,238.49,230.7195943257393
2022-02-04,1,0,0,2022,2,4,4,0,191.89,203.9243488095526
2022-12-31,6,0,0,2022,12,31,5,1,210.81,200.87572059468948
2022-02-15,2,0,0,2022,2,15,1,0,211.84,210.1993176562537
2023-01-02,4,0,0,2023,1,2,0,0,234.77,229.32113831421884
2022-01-19,3,0,0,2022,1,19,2,0,207.89,206.91242358468298
2023-06-14,10,0,0,2023,6,14,2,0,240.1,234.51692493275914
2023-01-12,8,0,0,2023,1,12,3,0,223.66,224.32226080614782
2023-01-31,9,0,0,2023,1,31,1,0,251.02,228.59064612652583
2023-09-26,2,1,0,2023,9,26,1,0,260.89,270.29180936169723
2023-04-17,10,0,0,2023,4,17,0,0,216.77,235.45903435947548
2023-02-27,4,0,0,2023,2,27,0,0,232.77,230.85666712718375
2023-09-27,4,1,0,2023,9,27,2,0,296.52,268.795662370816
2023-08-05,3,0,0,2023,8,5,5,1,195.1,212.10827994879946
2022-08-30,1,0,0,2022,8,30,1,0,235.18,219.15727226634044
2023-08-25,3,0,1,2023,8,25,4,0,248.26,271.7504306788178
2022-06-23,4,1,1,2022,6,23,3,0,301.52,284.0043060432872
2023-08-24,1,0,0,2023,8,24,3,0,239.03,233.28443462284486
2022-09-03,4,0,0,2022,9,3,5,1,199.35,195.75869762033108
2022-10-11,8,0,0,2022,10,11,1,0,226.0,224.01485776634945
2023-04-16,9,0,0,2023,4,16,6,1,229.04,205.49089077694953
2023-11-30,4,0,0,2023,11,30,3,0,249.72,238.65667586492054
2022-11-21,9,1,0,2022,11,21,0,0,266.44,259.01564897887874
2023-10-09,1,0,0,2023,10,9,0,0,237.0,242.3752428277512
2022-08-29,6,0,0,2022,8,29,0,0,222.03,222.43994713128632
2023-09-29,5,0,0,2023,9,29,4,0,221.37,233.8342529803922
2022-10-10,5,0,0,2022,10,10,0,0,211.01,225.25578648949886
2022-03-10,3,1,1,2022,3,10,3,0,270.34,279.14250133665337
2023-02-10,10,0,0,2023,2,10,4,0,206.52,224.36164262823877
2023-06-22,2,0,0,2023,6,22,3,0,221.16,230.4685952646323
2023-03-16,3,0,0,2023,3,16,3,0,223.34,226.11722709345486
2022-10-06,7,0,0,2022,10,6,3,0,216.77,219.74647244597145
2022-03-27,5,0,0,2022,3,27,6,1,194.86,184.79415948392125
2023-06-29,4,0,0,2023,6,29,3,0,248.73,230.97903180008143
2023-06-16,10,1,0,2023,6,16,4,0,235.23,261.70721848562243
2022-07-09,1,0,0,2022,7,9,5,1,192.69,191.9219851912203
2022-12-13,3,0,0,2022,12,13,1,0,215.53,225.80982405366376
2022-09-03,2,0,0,2022,9,3,5,1,186.89,195.24826108488196
2023-07-12,4,0,0,2023,7,12,2,0,256.33,234.5211441393767
2023-08-11,3,0,0,2023,8,11,4,0,212.94,231.7882876319709
2023-01-04,4,0,0,2023,1,4,2,0,248.37,225.3079712615654
2022-12-19,2,0,0,2022,12,19,0,0,198.48,227.561189312255
2023-04-20,1,0,0,2023,4,20,3,0,236.1,227.14231937097065
2023-12-16,4,0,1,2023,12,16,5,1,277.7,258.4677565152451
2023-04-09,7,0,0,2023,4,9,6,1,211.23,204.9804542415004
2023-07-11,9,1,0,2023,7,11,1,0,293.75,269.0072796098393
2023-04-13,6,1,0,2023,4,13,3,0,268.74,259.6218713151102
2023-04-11,5,1,0,2023,4,11,1,0,267.92,263.3798201000318
2022-06-25,7,0,0,2022,6,25,5,1,205.72,191.91776598460274
2023-03-31,2,0,0,2023,3,31,4,0,202.77,223.85542529940722
2023-08-04,9,0,0,2023,8,4,4,0,238.58,233.3195972383255
2023-11-03,7,0,0,2023,11,3,4,0,235.5,237.4157471417784
2022-07-21,8,0,0,2022,7,21,3,0,215.67,215.395104274794
2022-09-01,4,1,0,2022,9,1,3,0,269.96,248.64874943533505
2023-01-15,10,0,0,2023,1,15,6,1,195.14,201.13952260577207
2023-05-17,8,1,0,2023,5,17,2,0,277.83,263.6744201898473
2022-07-21,4,1,0,2022,7,21,3,0,248.88,245.57769180940522
2022-02-09,2,0,0,2022,2,9,2,0,208.95,208.19273412992334
2022-08-14,3,1,0,2022,8,14,6,1,205.98,223.1648276188207
2022-05-11,1,0,1,2022,5,11,2,0,271.31,252.50624534795497
2023-12-31,4,0,0,2023,12,31,6,1,230.64,216.4990299420606
2022-09-09,5,0,0,2022,9,9,4,0,197.08,215.69392357123434
2023-06-09,5,0,0,2023,6,9,4,0,215.14,229.2276665414829
2023-01-27,9,0,0,2023,1,27,4,0,225.49,222.5708955475493
2023-04-14,8,0,0,2023,4,14,4,0,217.36,226.92226371872675
2022-02-16,7,0,0,2022,2,16,2,0,230.63,209.4688254685534
2022-08-13,8,1,0,2022,8,13,5,1,227.9,226.44750248377386
2023-04-12,1,1,0,2023,4,12,2,0,281.55,260.3523635028032
2023-03-02,9,1,0,2023,3,2,3,0,268.07,258.85199730531895
2023-09-17,8,0,0,2023,9,17,6,1,219.42,212.91331657406408
2022-06-22,5,0,0,2022,6,22,2,0,214.07,215.10050418497121
2022-05-03,6,1,0,2022,5,3,1,0,255.67,247.03023777157068
2022-03-23,8,1,0,2022,3,23,2,0,255.1,242.46303315475234
2022-04-27,8,0,0,2022,4,27,2,0,222.01,212.79510136221506
2022-10-08,8,0,1,2022,10,8,5,1,231.73,238.27724255105568
2022-05-11,2,1,0,2022,5,11,2,0,246.22,244.0027811743348
2023-12-02,10,0,0,2023,12,2,5,1,204.48,220.03692307474557
